NEWJeffCoFacilityID,UniqueID,SchoolName,SystemCategory,AssetType,PriorityScore,ConditionSource,Unit,UnitValue,ReplacementCost,Notes,
159,CO-1420-8280,Stony Creek ES,04_campus upgrade,Improve drop-off / pick-up zone,,0.916666667,EA,,,,
159,CO-1420-8280,Stony Creek ES,04_campus upgrade,New outdoor classroom,,1,EA,,,,
159,CO-1420-8280,Stony Creek ES,04_campus upgrade,Playground replacement (ages 2-5),,0.5,EA,,,,
159,CO-1420-8280,Stony Creek ES,04_campus upgrade,Playground replacement (ages 5-12),,0.5,EA,,,,
159,CO-1420-8280,Stony Creek ES,04_campus upgrade,Resurface asphalt,,,EA,,,,
159,CO-1420-8280,Stony Creek ES,04_campus upgrade,Resurface concrete,,,EA,,,,
159,CO-1420-8280,Stony Creek ES,04_campus upgrade,Upgrade artificial turf field,,,EA,,,,
159,CO-1420-8280,Stony Creek ES,modernization,Modernize admin,,0.716666667,EA,,,,
159,CO-1420-8280,Stony Creek ES,modernization,Modernize classrooms,,0.782094509,EA,,,,
159,CO-1420-8280,Stony Creek ES,modernization,Modernize gym / assembly space,,0.775,EA,,,,
159,CO-1420-8280,Stony Creek ES,modernization,Modernize kitchen,,,EA,,,,
159,CO-1420-8280,Stony Creek ES,modernization,Modernize cafeteria,,0.5625,EA,,,,
159,CO-1420-8280,Stony Creek ES,modernization,Modernize multipurpose room,,Does not apply,EA,,,,
159,CO-1420-8280,Stony Creek ES,modernization,Heavily modernize restrooms,,0.666666667,EA,,,,
159,CO-1420-8280,Stony Creek ES,modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,Does not apply,,,,,
159,CO-1420-8280,Stony Creek ES,modernization,Lightly modernize corridors,,1,EA,,,,
159,CO-1420-8280,Stony Creek ES,modernization,Lightly modernize entry lobby,,0.875,EA,,,,
159,CO-1420-8280,Stony Creek ES,modernization,Lightly modernize library/media center,,,EA,,,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Electrical,1,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Electrical,2,Deficiency Data Oct 25,EA,,6480.92,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Electrical,3,Deficiency Data Oct 25,EA,,446202.55,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Electrical,4,Deficiency Data Oct 25,EA,,62645.46,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Exterior,1,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Exterior,2,Deficiency Data Oct 25,EA,,4790.63,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Exterior,3,Deficiency Data Oct 25,EA,,8039.84,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Exterior,4,Deficiency Data Oct 25,EA,,672.62,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Fire and Life Safety,1,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Fire and Life Safety,2,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Fire and Life Safety,3,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Fire and Life Safety,4,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Interior,1,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Interior,2,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Interior,3,Deficiency Data Oct 25,EA,,329199.28,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Interior,4,Deficiency Data Oct 25,EA,,405567.24,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,HVAC,1,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,HVAC,2,Deficiency Data Oct 25,EA,,682650,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,HVAC,3,Deficiency Data Oct 25,EA,,204169.97,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,HVAC,4,Deficiency Data Oct 25,EA,,5098.97,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Other,1,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Other,2,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Other,3,Deficiency Data Oct 25,EA,,2775,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Other,4,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Plumbing,1,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Plumbing,2,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Plumbing,3,Deficiency Data Oct 25,EA,,12191.13,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Plumbing,4,Deficiency Data Oct 25,EA,,8857.84,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Roofing,1,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Roofing,2,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Roofing,3,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Roofing,4,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Educational Technology,1,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Educational Technology,2,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Educational Technology,3,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Educational Technology,4,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Site,1,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Site,2,Deficiency Data Oct 25,EA,,4221.35,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Site,3,Deficiency Data Oct 25,EA,,225941.64,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Site,4,Deficiency Data Oct 25,EA,,99082.24,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Specialties,1,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Specialties,2,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Specialties,3,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Specialties,4,Deficiency Data Oct 25,EA,,36028.78,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Stairs and Elevators,1,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Stairs and Elevators,2,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Stairs and Elevators,3,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Stairs and Elevators,4,Deficiency Data Oct 25,EA,,1050.96,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Structural,1,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Structural,2,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Structural,3,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Structural,4,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Structure,1,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Structure,2,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Structure,3,Deficiency Data Oct 25,EA,,None,,
159,CO-1420-8280,Stony Creek ES,08_site infrastructure,Structure,4,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,00_general,ADA compliance,,,EA,,,,
160,CO-1420-8300,Stott ES,01_new construction,Demolition,,,EA,,,,
160,CO-1420-8300,Stott ES,01_new construction,New Construction ES,,,EA,,,,
160,CO-1420-8300,Stott ES,01_new construction,New Construction HS,,,EA,,,,
160,CO-1420-8300,Stott ES,01_new construction,New Construction K-8,,,EA,,,,
160,CO-1420-8300,Stott ES,01_new construction,New Construction MS,,,EA,,,,
160,CO-1420-8300,Stott ES,02_gut & renovation,Gut & Major Renovation ES,,,EA,,13429875,,
160,CO-1420-8300,Stott ES,02_gut & renovation,Gut & Major Renovation HS,,,EA,,,,
160,CO-1420-8300,Stott ES,02_gut & renovation,Gut & Major Renovation K-8,,,EA,,,,
160,CO-1420-8300,Stott ES,02_gut & renovation,Gut & Major Renovation MS,,,EA,,,,
160,CO-1420-8300,Stott ES,03_addition,New 2-story building,,,EA,,,,
160,CO-1420-8300,Stott ES,03_addition,New 3-story building,,,EA,,,,
160,CO-1420-8300,Stott ES,03_addition,New auditorium,,,EA,,,,
160,CO-1420-8300,Stott ES,03_addition,New gym and locker rooms,,,EA,,,,
160,CO-1420-8300,Stott ES,03_addition,New multipurpose room,,,EA,,,,
160,CO-1420-8300,Stott ES,03_addition,New cafeteria and kitchen,,,EA,,,,
160,CO-1420-8300,Stott ES,04_campus upgrade,Add shade structure(s),,1,EA,,,,
160,CO-1420-8300,Stott ES,04_campus upgrade,Campus landscaping upgrade,,,EA,,,,
160,CO-1420-8300,Stott ES,04_campus upgrade,Expand parking,,,EA,,,,
160,CO-1420-8300,Stott ES,04_campus upgrade,"Front of school branding, landscape upgrades",,1,EA,,,,
160,CO-1420-8300,Stott ES,04_campus upgrade,Furniture upgrades,,0.775,,,,,
160,CO-1420-8300,Stott ES,04_campus upgrade,Improve drop-off / pick-up zone,,0.666666667,EA,,,,
160,CO-1420-8300,Stott ES,04_campus upgrade,New outdoor classroom,,1,EA,,,,
160,CO-1420-8300,Stott ES,04_campus upgrade,Playground replacement (ages 2-5),,0.75,EA,,,,
160,CO-1420-8300,Stott ES,04_campus upgrade,Playground replacement (ages 5-12),,0.75,EA,,,,
160,CO-1420-8300,Stott ES,04_campus upgrade,Resurface asphalt,,,EA,,,,
160,CO-1420-8300,Stott ES,04_campus upgrade,Resurface concrete,,,EA,,,,
160,CO-1420-8300,Stott ES,04_campus upgrade,Upgrade artificial turf field,,,EA,,,,
160,CO-1420-8300,Stott ES,modernization,Modernize admin,,0.866666667,EA,,,,
160,CO-1420-8300,Stott ES,modernization,Modernize classrooms,,0.684727001,EA,,,,
160,CO-1420-8300,Stott ES,modernization,Modernize gym / assembly space,,0.470833333,EA,,,,
160,CO-1420-8300,Stott ES,modernization,Modernize kitchen,,,EA,,,,
160,CO-1420-8300,Stott ES,modernization,Modernize cafeteria,,0.352083333,EA,,,,
160,CO-1420-8300,Stott ES,modernization,Modernize multipurpose room,,Does not apply,EA,,,,
160,CO-1420-8300,Stott ES,modernization,Heavily modernize restrooms,,0.333333333,EA,,,,
160,CO-1420-8300,Stott ES,modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,Does not apply,,,,,
160,CO-1420-8300,Stott ES,modernization,Lightly modernize corridors,,0.8,EA,,,,
160,CO-1420-8300,Stott ES,modernization,Lightly modernize entry lobby,,0.733333333,EA,,,,
160,CO-1420-8300,Stott ES,modernization,Lightly modernize library/media center,,,EA,,,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Electrical,1,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Electrical,2,Deficiency Data Oct 25,EA,,203068.56,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Electrical,3,Deficiency Data Oct 25,EA,,875.8,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Electrical,4,Deficiency Data Oct 25,EA,,9406.1,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Exterior,1,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Exterior,2,Deficiency Data Oct 25,EA,,147630,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Exterior,3,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Exterior,4,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Fire and Life Safety,1,Deficiency Data Oct 25,EA,,2686.95,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Fire and Life Safety,2,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Fire and Life Safety,3,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Fire and Life Safety,4,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Interior,1,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Interior,2,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Interior,3,Deficiency Data Oct 25,EA,,154012.5,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Interior,4,Deficiency Data Oct 25,EA,,917590.27,,
160,CO-1420-8300,Stott ES,08_site infrastructure,HVAC,1,Deficiency Data Oct 25,EA,,467736.07,,
160,CO-1420-8300,Stott ES,08_site infrastructure,HVAC,2,Deficiency Data Oct 25,EA,,111000,,
160,CO-1420-8300,Stott ES,08_site infrastructure,HVAC,3,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,HVAC,4,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Other,1,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Other,2,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Other,3,Deficiency Data Oct 25,EA,,4440,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Other,4,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Plumbing,1,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Plumbing,2,Deficiency Data Oct 25,EA,,74370,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Plumbing,3,Deficiency Data Oct 25,EA,,22200,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Plumbing,4,Deficiency Data Oct 25,EA,,146605.74,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Roofing,1,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Roofing,2,Deficiency Data Oct 25,EA,,27750,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Roofing,3,Deficiency Data Oct 25,EA,,18412.81,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Roofing,4,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Educational Technology,1,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Educational Technology,2,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Educational Technology,3,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Educational Technology,4,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Site,1,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Site,2,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Site,3,Deficiency Data Oct 25,EA,,430687.63,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Site,4,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Specialties,1,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Specialties,2,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Specialties,3,Deficiency Data Oct 25,EA,,44989.93,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Specialties,4,Deficiency Data Oct 25,EA,,119831.74,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Stairs and Elevators,1,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Stairs and Elevators,2,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Stairs and Elevators,3,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Stairs and Elevators,4,Deficiency Data Oct 25,EA,,21019.19,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Structural,1,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Structural,2,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Structural,3,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Structural,4,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Structure,1,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Structure,2,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Structure,3,Deficiency Data Oct 25,EA,,None,,
160,CO-1420-8300,Stott ES,08_site infrastructure,Structure,4,Deficiency Data Oct 25,EA,,None,,
161,CO-1420-8432,Swanson ES,00_general,ADA compliance,,,EA,,,,
161,CO-1420-8432,Swanson ES,01_new construction,Demolition,,,EA,,,,
161,CO-1420-8432,Swanson ES,01_new construction,New Construction ES,,,EA,,,,
161,CO-1420-8432,Swanson ES,01_new construction,New Construction HS,,,EA,,,,
161,CO-1420-8432,Swanson ES,01_new construction,New Construction K-8,,,EA,,,,
161,CO-1420-8432,Swanson ES,01_new construction,New Construction MS,,,EA,,,,
161,CO-1420-8432,Swanson ES,02_gut & renovation,Gut & Major Renovation ES,,,EA,,16066290,,
161,CO-1420-8432,Swanson ES,02_gut & renovation,Gut & Major Renovation HS,,,EA,,,,
161,CO-1420-8432,Swanson ES,02_gut & renovation,Gut & Major Renovation K-8,,,EA,,,,
161,CO-1420-8432,Swanson ES,02_gut & renovation,Gut & Major Renovation MS,,,EA,,,,
161,CO-1420-8432,Swanson ES,03_addition,New 2-story building,,,EA,,,,
161,CO-1420-8432,Swanson ES,03_addition,New 3-story building,,,EA,,,,
161,CO-1420-8432,Swanson ES,03_addition,New auditorium,,,EA,,,,
161,CO-1420-8432,Swanson ES,03_addition,New gym and locker rooms,,,EA,,,,
161,CO-1420-8432,Swanson ES,03_addition,New multipurpose room,,,EA,,,,
161,CO-1420-8432,Swanson ES,03_addition,New cafeteria and kitchen,,,EA,,,,
161,CO-1420-8432,Swanson ES,04_campus upgrade,Add shade structure(s),,1,EA,,,,
161,CO-1420-8432,Swanson ES,04_campus upgrade,Campus landscaping upgrade,,,EA,,,,
161,CO-1420-8432,Swanson ES,04_campus upgrade,Expand parking,,,EA,,,,
161,CO-1420-8432,Swanson ES,04_campus upgrade,"Front of school branding, landscape upgrades",,0.8375,EA,,,,
161,CO-1420-8432,Swanson ES,04_campus upgrade,Furniture upgrades,,0.9,,,,,
161,CO-1420-8432,Swanson ES,04_campus upgrade,Improve drop-off / pick-up zone,,1,EA,,,,
161,CO-1420-8432,Swanson ES,04_campus upgrade,New outdoor classroom,,1,EA,,,,
161,CO-1420-8432,Swanson ES,04_campus upgrade,Playground replacement (ages 2-5),,Does not apply,EA,,,,
161,CO-1420-8432,Swanson ES,04_campus upgrade,Playground replacement (ages 5-12),,0.75,EA,,,,
161,CO-1420-8432,Swanson ES,04_campus upgrade,Resurface asphalt,,,EA,,,,
161,CO-1420-8432,Swanson ES,04_campus upgrade,Resurface concrete,,,EA,,,,
161,CO-1420-8432,Swanson ES,04_campus upgrade,Upgrade artificial turf field,,,EA,,,,
161,CO-1420-8432,Swanson ES,modernization,Modernize admin,,0.8,EA,,,,
161,CO-1420-8432,Swanson ES,modernization,Modernize classrooms,,0.679315972,EA,,,,
161,CO-1420-8432,Swanson ES,modernization,Modernize gym / assembly space,,Does not apply,EA,,,,
161,CO-1420-8432,Swanson ES,modernization,Modernize kitchen,,,EA,,,,
161,CO-1420-8432,Swanson ES,modernization,Modernize cafeteria,,Does not apply,EA,,,,
161,CO-1420-8432,Swanson ES,modernization,Modernize multipurpose room,,0.664583333,EA,,,,
161,CO-1420-8432,Swanson ES,modernization,Heavily modernize restrooms,,0.333333333,EA,,,,
161,CO-1420-8432,Swanson ES,modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,Does not apply,,,,,
161,CO-1420-8432,Swanson ES,modernization,Lightly modernize corridors,,0.8,EA,,,,
161,CO-1420-8432,Swanson ES,modernization,Lightly modernize entry lobby,,0.925,EA,,,,
161,CO-1420-8432,Swanson ES,modernization,Lightly modernize library/media center,,,EA,,,,
161,CO-1420-8432,Swanson ES,08_site infrastructure,Electrical,1,Deficiency Data Oct 25,EA,,None,,
161,CO-1420-8432,Swanson ES,08_site infrastructure,Electrical,2,Deficiency Data Oct 25,EA,,61050,,
161,CO-1420-8432,Swanson ES,08_site infrastructure,Electrical,3,Deficiency Data Oct 25,EA,,312571.26,,
161,CO-1420-8432,Swanson ES,08_site infrastructure,Electrical,4,Deficiency Data Oct 25,EA,,49009.76,,
161,CO-1420-8432,Swanson ES,08_site infrastructure,Exterior,1,Deficiency Data Oct 25,EA,,None,,
161,CO-1420-8432,Swanson ES,08_site infrastructure,Exterior,2,Deficiency Data Oct 25,EA,,None,,
161,CO-1420-8432,Swanson ES,08_site infrastructure,Exterior,3,Deficiency Data Oct 25,EA,,None,,
161,CO-1420-8432,Swanson ES,08_site infrastructure,Exterior,4,Deficiency Data Oct 25,EA,,963.38,,
161,CO-1420-8432,Swanson ES,08_site infrastructure,Fire and Life Safety,1,Deficiency Data Oct 25,EA,,None,,
161,CO-1420-8432,Swanson ES,08_site infrastructure,Fire and Life Safety,2,Deficiency Data Oct 25,EA,,None,,
